time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,lag_1,lag_2,lag_3,lag_4,lag_5
2024-07-30T00:00:00.0000000Z,2024-07-31T00:00:00.0000000Z,2024-07-30T00:00:05.1550000Z,2024-07-30T23:59:44.6950000Z,66765,66983,65302,66167,1549.4182209300038,22504,66780.0,68264.0,67884.0,67914.0,65796.0
2024-07-31T00:00:00.0000000Z,2024-08-01T00:00:00.0000000Z,2024-07-31T00:00:04.9600000Z,2024-07-31T23:59:39.5520000Z,66170,66814,64507,64612,1380.9577515400006,29021,66167.0,66780.0,68264.0,67884.0,67914.0
2024-08-01T00:00:00.0000000Z,2024-08-02T00:00:00.0000000Z,2024-08-01T00:00:00.5120000Z,2024-08-01T23:59:49.8380000Z,64612,65550,62233,65293,2199.43014569,43513,64612.0,66167.0,66780.0,68264.0,67884.0
2024-08-02T00:00:00.0000000Z,2024-08-03T00:00:00.0000000Z,2024-08-02T00:00:19.2540000Z,2024-08-02T23:59:59.4480000Z,65324,65548,61169,61421,2779.0711721000007,50549,65293.0,64612.0,66167.0,66780.0,68264.0
2024-08-03T00:00:00.0000000Z,2024-08-04T00:00:00.0000000Z,2024-08-03T00:00:01.8750000Z,2024-08-03T23:59:30.9590000Z,61419,62151,59839,60672,1645.5752134300046,25259,61421.0,65293.0,64612.0,66167.0,66780.0
2024-08-04T00:00:00.0000000Z,2024-08-05T00:00:00.0000000Z,2024-08-04T00:00:03.5280000Z,2024-08-04T23:59:58.9370000Z,60669,61073,57155,58142,2228.920003010002,26660,60672.0,61421.0,65293.0,64612.0,66167.0
2024-08-05T00:00:00.0000000Z,2024-08-06T00:00:00.0000000Z,2024-08-05T00:00:08.2840000Z,2024-08-05T23:59:57.8240000Z,58137,58280,49586,54011,6604.558377730001,89186,58142.0,60672.0,61421.0,65293.0,64612.0
2024-08-06T00:00:00.0000000Z,2024-08-07T00:00:00.0000000Z,2024-08-06T00:00:00.7510000Z,2024-08-06T23:59:56.4060000Z,54040,57058,53977,56053,3628.1606714200047,48245,54011.0,58142.0,60672.0,61421.0,65293.0
2024-08-07T00:00:00.0000000Z,2024-08-08T00:00:00.0000000Z,2024-08-07T00:00:08.8620000Z,2024-08-07T23:59:57.5450000Z,56048,57737,54568,55136,3885.1668949199984,34746,56053.0,54011.0,58142.0,60672.0,61421.0
2024-08-08T00:00:00.0000000Z,2024-08-09T00:00:00.0000000Z,2024-08-08T00:00:07.0190000Z,2024-08-08T23:59:54.3160000Z,55132,62729,54748,61699,3779.55382391,40037,55136.0,56053.0,54011.0,58142.0,60672.0
