time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2023-03-08T00:00:00.0000000Z,2023-03-09T00:00:00.0000000Z,2023-03-08T00:00:08.8770000Z,2023-03-08T23:59:37.8830000Z,22197,22275,21590,21704,1461.3248181400002,14275
2023-03-09T00:00:00.0000000Z,2023-03-10T00:00:00.0000000Z,2023-03-09T00:00:11.6340000Z,2023-03-09T23:59:29.5620000Z,21697,21824,20043,20367,3419.3209926100003,24520
2023-03-10T00:00:00.0000000Z,2023-03-11T00:00:00.0000000Z,2023-03-10T00:00:06.5510000Z,2023-03-10T23:59:43.5520000Z,20368,20368,19569,20220,3751.59688153,28903
2023-03-11T00:00:00.0000000Z,2023-03-12T00:00:00.0000000Z,2023-03-11T00:00:11.0560000Z,2023-03-11T23:59:46.9850000Z,20226,20874,19893,20618,3679.5511365500006,34095
2023-03-12T00:00:00.0000000Z,2023-03-13T00:00:00.0000000Z,2023-03-12T00:00:08.6500000Z,2023-03-12T23:59:54.4670000Z,20615,22269,20456,22183,3763.56286063,25819
2023-03-13T00:00:00.0000000Z,2023-03-14T00:00:00.0000000Z,2023-03-13T00:00:02.9370000Z,2023-03-13T23:59:58.8910000Z,22190,24618,21900,24209,6855.064355440002,47473
2023-03-14T00:00:00.0000000Z,2023-03-15T00:00:00.0000000Z,2023-03-14T00:00:00.4120000Z,2023-03-14T23:59:58.0140000Z,24210,26533,24070,24750,8236.146389,52108
2023-03-15T00:00:00.0000000Z,2023-03-16T00:00:00.0000000Z,2023-03-15T00:00:21.9110000Z,2023-03-15T23:59:42.3440000Z,24745,25273,23940,24368,4381.36773662,33254
2023-03-16T00:00:00.0000000Z,2023-03-17T00:00:00.0000000Z,2023-03-16T00:00:23.2160000Z,2023-03-16T23:59:36.3860000Z,24361,25217,24229,25050,2457.3108021800003,20903
2023-03-17T00:00:00.0000000Z,2023-03-18T00:00:00.0000000Z,2023-03-17T00:00:22.7450000Z,2023-03-17T23:59:58.7610000Z,25051,27818,24954,27466,5099.74678242,37055
2023-03-18T00:00:00.0000000Z,2023-03-19T00:00:00.0000000Z,2023-03-18T00:00:06.9100000Z,2023-03-18T23:59:53.0390000Z,27466,27776,26707,26980,2923.647766349999,23231
2023-03-19T00:00:00.0000000Z,2023-03-20T00:00:00.0000000Z,2023-03-19T00:00:08.8550000Z,2023-03-19T23:59:59.8910000Z,26992,28474,26900,28054,2651.80203469,23494
2023-03-20T00:00:00.0000000Z,2023-03-21T00:00:00.0000000Z,2023-03-20T00:00:22.3020000Z,2023-03-20T23:59:53.2750000Z,28081,28567,27231,27815,4075.961761260001,37913
2023-03-21T00:00:00.0000000Z,2023-03-22T00:00:00.0000000Z,2023-03-21T00:00:46.4020000Z,2023-03-21T23:59:34.1760000Z,27808,28497,27436,28192,2708.9655970800004,25817
2023-03-22T00:00:00.0000000Z,2023-03-23T00:00:00.0000000Z,2023-03-22T00:00:04.0900000Z,2023-03-22T23:59:38.6090000Z,28184,28936,26688,27320,5106.3041323200005,40946
2023-03-23T00:00:00.0000000Z,2023-03-24T00:00:00.0000000Z,2023-03-23T00:00:08.1860000Z,2023-03-23T23:59:44.7360000Z,27320,28818,27187,28343,3298.7350260999992,30968
2023-03-24T00:00:00.0000000Z,2023-03-25T00:00:00.0000000Z,2023-03-24T00:00:28.1170000Z,2023-03-24T23:59:59.3760000Z,28352,29380,27043,27493,2857.74649995,29742
2023-03-25T00:00:00.0000000Z,2023-03-26T00:00:00.0000000Z,2023-03-25T00:00:01.1740000Z,2023-03-25T23:59:48.7160000Z,27497,27810,27210,27499,974.92766116,17145
2023-03-26T00:00:00.0000000Z,2023-03-27T00:00:00.0000000Z,2023-03-26T00:00:17.2210000Z,2023-03-26T23:59:47.8190000Z,27493,28217,27453,28004,1125.1421897,17483
2023-03-27T00:00:00.0000000Z,2023-03-28T00:00:00.0000000Z,2023-03-27T00:00:31.1370000Z,2023-03-27T23:59:55.3720000Z,27992,28051,26541,27142,2320.67051458,27194
2023-03-28T00:00:00.0000000Z,2023-03-29T00:00:00.0000000Z,2023-03-28T00:00:06.1750000Z,2023-03-28T23:59:32.3290000Z,27142,27514,26647,27272,2159.2457488800005,24315
2023-03-29T00:00:00.0000000Z,2023-03-30T00:00:00.0000000Z,2023-03-29T00:00:00.2070000Z,2023-03-29T23:59:54.3600000Z,27272,28650,27258,28353,2206.0164865700003,25361
2023-03-30T00:00:00.0000000Z,2023-03-31T00:00:00.0000000Z,2023-03-30T00:00:14.8060000Z,2023-03-30T23:59:46.4210000Z,28353,29170,27706,28039,2867.9562954300004,28724
2023-03-31T00:00:00.0000000Z,2023-04-01T00:00:00.0000000Z,2023-03-31T00:00:08.5580000Z,2023-03-31T23:59:59.6640000Z,28036,28653,27533,28476,2366.40276603,24382
2023-04-01T00:00:00.0000000Z,2023-04-02T00:00:00.0000000Z,2023-04-01T00:00:01.9860000Z,2023-04-01T23:59:51.5490000Z,28476,28816,28237,28469,647.6264708900001,12081
2023-04-02T00:00:00.0000000Z,2023-04-03T00:00:00.0000000Z,2023-04-02T00:00:02.3920000Z,2023-04-02T23:59:37.9850000Z,28469,28544,27891,28186,685.65403997,11857
2023-04-04T00:00:00.0000000Z,2023-04-05T00:00:00.0000000Z,2023-04-04T00:00:21.8010000Z,2023-04-04T23:59:47.9530000Z,27820,28447,27686,28178,1328.14597397,18179
2023-04-05T00:00:00.0000000Z,2023-04-06T00:00:00.0000000Z,2023-04-05T00:01:01.1510000Z,2023-04-05T23:59:52.6410000Z,28179,28782,27823,28183,1616.1780838400002,19357
2023-04-06T00:00:00.0000000Z,2023-04-07T00:00:00.0000000Z,2023-04-06T00:00:07.2990000Z,2023-04-06T23:58:44.4080000Z,28181,28199,27723,28051,1049.7449268199998,14328
2023-04-07T00:00:00.0000000Z,2023-04-08T00:00:00.0000000Z,2023-04-07T00:00:17.1350000Z,2023-04-07T23:59:57.1060000Z,28054,28118,27797,27931,442.67063201,9889
2023-04-08T00:00:00.0000000Z,2023-04-09T00:00:00.0000000Z,2023-04-08T00:00:05.2010000Z,2023-04-08T23:59:12.1910000Z,27931,28174,27891,27969,411.01092567,9022
2023-04-09T00:00:00.0000000Z,2023-04-10T00:00:00.0000000Z,2023-04-09T00:00:25.0870000Z,2023-04-09T23:59:32.9940000Z,27968,28544,27833,28340,723.3664908400002,10454
2023-04-10T00:00:00.0000000Z,2023-04-11T00:00:00.0000000Z,2023-04-10T00:00:18.5490000Z,2023-04-10T23:59:56.8980000Z,28353,29789,28184,29652,2683.4840075800003,23244
2023-04-11T00:00:00.0000000Z,2023-04-12T00:00:00.0000000Z,2023-04-11T00:00:02.0360000Z,2023-04-11T23:59:54.4780000Z,29657,30575,29617,30246,2713.22736643,25584
2023-04-12T00:00:00.0000000Z,2023-04-13T00:00:00.0000000Z,2023-04-12T00:00:11.0500000Z,2023-04-12T23:59:01.7950000Z,30255,30503,29689,29903,1970.28560154,20717
2023-04-13T00:00:00.0000000Z,2023-04-14T00:00:00.0000000Z,2023-04-13T00:00:14.4840000Z,2023-04-13T23:59:59.7350000Z,29914,30614,29889,30410,1526.66436891,18861
2023-04-14T00:00:00.0000000Z,2023-04-15T00:00:00.0000000Z,2023-04-14T00:00:34.2030000Z,2023-04-14T23:59:59.0300000Z,30411,31035,30001,30498,2596.34409881,24830
2023-04-15T00:00:00.0000000Z,2023-04-16T00:00:00.0000000Z,2023-04-15T00:00:16.4320000Z,2023-04-15T23:59:12.7250000Z,30498,30620,30249,30332,583.89209572,9601
2023-04-16T00:00:00.0000000Z,2023-04-17T00:00:00.0000000Z,2023-04-16T00:00:24.3060000Z,2023-04-16T23:59:38.4620000Z,30327,30567,30157,30330,669.5421511400001,10002
2023-04-17T00:00:00.0000000Z,2023-04-18T00:00:00.0000000Z,2023-04-17T00:00:16.5340000Z,2023-04-17T23:59:58.0360000Z,30328,30337,29247,29448,2133.30663918,19164
2023-04-18T00:00:00.0000000Z,2023-04-19T00:00:00.0000000Z,2023-04-18T00:00:25.6620000Z,2023-04-18T23:59:47.6530000Z,29452,30483,29122,30395,1838.5237200400004,18819
2023-04-19T00:00:00.0000000Z,2023-04-20T00:00:00.0000000Z,2023-04-19T00:00:35.5420000Z,2023-04-19T23:59:41.4840000Z,30388,30423,28603,28827,3942.628503629999,34950
2023-04-20T00:00:00.0000000Z,2023-04-21T00:00:00.0000000Z,2023-04-20T00:00:01.6890000Z,2023-04-20T23:59:59.4410000Z,28814,29098,28005,28238,2507.60224731,23774
2023-04-21T00:00:00.0000000Z,2023-04-22T00:00:00.0000000Z,2023-04-21T00:00:04.0330000Z,2023-04-21T23:59:53.1250000Z,28240,28362,27140,27254,2517.70523914,27743
2023-04-22T00:00:00.0000000Z,2023-04-23T00:00:00.0000000Z,2023-04-22T00:00:23.7650000Z,2023-04-22T23:59:59.4530000Z,27253,27883,27137,27817,1005.02516418,11838
2023-04-23T00:00:00.0000000Z,2023-04-24T00:00:00.0000000Z,2023-04-23T00:00:04.1600000Z,2023-04-23T23:59:54.4270000Z,27820,27820,27347,27596,809.77823386,12767
2023-04-24T00:00:00.0000000Z,2023-04-25T00:00:00.0000000Z,2023-04-24T00:00:01.5090000Z,2023-04-24T23:59:58.1590000Z,27594,27998,26981,27512,2247.84958995,25081
2023-04-25T00:00:00.0000000Z,2023-04-26T00:00:00.0000000Z,2023-04-25T00:00:35.4710000Z,2023-04-25T23:59:49.3250000Z,27515,28392,27197,28300,1895.3297184000005,22166
2023-04-26T00:00:00.0000000Z,2023-04-27T00:00:00.0000000Z,2023-04-26T00:00:05.6630000Z,2023-04-26T23:59:45.7850000Z,28306,30022,27242,28428,5277.187043999998,32624
2023-04-27T00:00:00.0000000Z,2023-04-28T00:00:00.0000000Z,2023-04-27T00:00:07.0780000Z,2023-04-27T23:59:43.7690000Z,28427,29887,28389,29485,3456.8193852499994,30304
2023-04-28T00:00:00.0000000Z,2023-04-29T00:00:00.0000000Z,2023-04-28T00:00:09.8970000Z,2023-04-28T23:59:45.9120000Z,29486,29600,28922,29333,2478.9931681400003,21616
2023-04-29T00:00:00.0000000Z,2023-04-30T00:00:00.0000000Z,2023-04-29T00:00:36.1830000Z,2023-04-29T23:59:18.2300000Z,29339,29460,29061,29247,961.89111817,9414
2023-04-30T00:00:00.0000000Z,2023-05-01T00:00:00.0000000Z,2023-04-30T00:00:29.8180000Z,2023-04-30T23:59:58.4280000Z,29252,29961,29115,29235,1209.75658693,10796
2023-05-01T00:00:00.0000000Z,2023-05-02T00:00:00.0000000Z,2023-05-01T00:00:08.3360000Z,2023-05-01T23:59:47.3360000Z,29254,29344,27666,28079,2913.86283351,21495
2023-05-02T00:00:00.0000000Z,2023-05-03T00:00:00.0000000Z,2023-05-02T00:00:02.9870000Z,2023-05-02T23:59:39.5680000Z,28079,28894,27876,28680,1798.5835132699997,18868
2023-05-03T00:00:00.0000000Z,2023-05-04T00:00:00.0000000Z,2023-05-03T00:00:07.6950000Z,2023-05-03T23:59:39.0160000Z,28682,29276,28138,29033,2941.30048977,23290
2023-05-05T00:00:00.0000000Z,2023-05-06T00:00:00.0000000Z,2023-05-05T00:00:23.3470000Z,2023-05-05T23:59:37.2210000Z,28860,29701,28832,29547,1923.16974421,17011
2023-05-06T00:00:00.0000000Z,2023-05-07T00:00:00.0000000Z,2023-05-06T00:00:14.7410000Z,2023-05-06T23:59:40.0820000Z,29537,29851,28422,28911,1450.1575096600002,14682
2023-05-07T00:00:00.0000000Z,2023-05-08T00:00:00.0000000Z,2023-05-07T00:00:13.3030000Z,2023-05-07T23:59:50.7580000Z,28909,29194,28444,28472,1032.5326089500002,10162
2023-05-08T00:00:00.0000000Z,2023-05-09T00:00:00.0000000Z,2023-05-08T00:00:00.5370000Z,2023-05-08T23:59:17.0890000Z,28485,28667,27290,27690,2931.27115292,24358
2023-05-09T00:00:00.0000000Z,2023-05-10T00:00:00.0000000Z,2023-05-09T00:00:10.1270000Z,2023-05-09T23:59:36.7860000Z,27688,27841,27372,27650,1393.1743009900003,16079
